nodes,Labels,xpaths
1. Destination,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[1]/h3
*Please enter your address or point of interest,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[1]/p
2. Travel Time,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[2]/h3
Minutes,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[2]/div/div[1]/div[2]/div/span
1 Minute,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[2]/div/div[2]/span[1]
30 Minutes,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[2]/div/div[2]/span[2]
60 Minutes,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[2]/div/div[2]/span[3]
3. Travel Mode,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/h3
Car,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/ul[1]/li[1]/button
Public Transit,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/ul[1]/li[2]/button
Walk,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/ul[1]/li[3]/button
Bike,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/ul[1]/li[4]/button
Rush Hour,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/ul[2]/li[1]/button
No Traffic,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/ul[2]/li[2]/button
Add Another,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/button
Clear,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/div[1]/button[1]
Done,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/div[1]/button[2]
Add Another,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/div[2]/button[1]
Clear,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/div[2]/button[2]
Done,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[3]/div[2]/button[3]
Your Destinations,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[4]/div[1]/h3
Click below to edit a destination,NE,/html/body/div[1]/main/section/div[1]/section[3]/section[4]/span
Powered by Walkscore® Travel Time,NE,/html/body/div[1]/main/section/div[1]/section[3]/a
"7,160 Rentals Available",NE,/html/body/div[1]/main/section/div[1]/section[4]/div[1]/h2
0,NE,/html/body/div[1]/main/section/div[1]/section[4]/div[1]/span[1]
7160,NE,/html/body/div[1]/main/section/div[1]/section[4]/div[1]/span[2]
Erase,NE,/html/body/div[1]/main/section/div[1]/section[4]/ul/li[4]/span
Moving now,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/select/option[1]
Moving this month,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/select/option[2]
Moving next month,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/select/option[3]
Moving soon,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/select/option[4]
Email me listings and apartment related info.,NE,/html/body/div[1]/main/section/div[2]/div[1]/div/label
Submitting Request,NE,/html/body/div[1]/main/section/div[2]/div[2]/div/p
Thank You,NE,/html/body/div[1]/main/section/div[2]/div[3]/div/h3
Thank you! Your email has been sent.,NE,/html/body/div[1]/main/section/div[2]/div[3]/div/p
No Favorites Yet,NE,/html/body/div[1]/main/section/div[3]/div[1]/div/div/h3
Ok,NE,/html/body/div[1]/main/section/div[3]/div[1]/div/div/button[2]
Clear Filters,NE,/html/body/div[1]/main/section/div[3]/div[2]/div/div/h3
Would you like to continue?,NE,/html/body/div[1]/main/section/div[3]/div[2]/div/div/p[2]
Yes,NE,/html/body/div[1]/main/section/div[3]/div[2]/div/div/button[2]
No,NE,/html/body/div[1]/main/section/div[3]/div[2]/div/div/button[3]
We're Sorry,NE,/html/body/div[1]/main/section/div[4]/div/div/h3
Try again,NE,/html/body/div[1]/main/section/div[4]/div/div/button[2]
Exit,NE,/html/body/div[1]/main/section/div[4]/div/div/button[3]
We're Sorry!,NE,/html/body/div[1]/main/section/div[5]/div/div/h3
Ok,NE,/html/body/div[1]/main/section/div[5]/div/div/button[2]
We're Sorry!,NE,/html/body/div[1]/main/section/div[6]/div/div/h3
Your location was not found. Please try again later.,NE,/html/body/div[1]/main/section/div[6]/div/div/p
Ok,NE,/html/body/div[1]/main/section/div[6]/div/div/button[2]
