nodes,Labels,xpaths
Public High School,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[7]/div/div[4]/div[5]/div/div[1]/p[1]
Westinghouse High School,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[7]/div/div[4]/div[5]/div/div[1]/p[2]
Grades 9-12,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[7]/div/div[4]/div[5]/div/div[1]/div/p[1]
"1,203 Students",NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[7]/div/div[4]/div[5]/div/div[1]/div/p[2]
(773) 534-6400,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[7]/div/div[4]/div[5]/div/div[1]/div/p[3]
out of 10,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[7]/div/div[4]/div[5]/div/div[2]/div/span
Points of Interest,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/h3
Transit / Subway,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[1]/h3
Kostner Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[1]/ul/li[1]/a
Pulaski Station (Pink Line),NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[1]/ul/li[2]/a
Cicero Station (Pink Line),NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[1]/ul/li[3]/a
Central Park Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[1]/ul/li[4]/a
54th/Cermak Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[1]/ul/li[5]/a
Commuter Rail,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[2]/h3
Cicero Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[2]/ul/li[1]/a
Lavergne Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[2]/ul/li[2]/a
Berwyn Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[2]/ul/li[3]/a
Harlem Avenue Station,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[2]/ul/li[4]/a
Western Avenue Station (BNSF),NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[2]/ul/li[5]/a
Colleges,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[3]/h3
Rush University,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[3]/ul/li[1]/a
City Colleges of Chicago-Malcolm X College,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[3]/ul/li[2]/a
University of Illinois at Chicago,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[3]/ul/li[3]/a
Shopping Centers,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[4]/h3
Cicero Marketplace,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[4]/ul/li[1]/a
Ogden and Pulaski Center,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[4]/ul/li[2]/a
Pulaski Promenade,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[4]/ul/li[3]/a
Parks and Recreation,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[5]/h3
Douglas Park and Community Center,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[5]/ul/li[1]
McKinley Park,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[5]/ul/li[2]
Garfield Park and Golden Dome Field House,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[5]/ul/li[3]
Columbus Park and Field House,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[5]/ul/li[4]
Gage Park,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[5]/ul/li[5]
Military Bases,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[6]/h3
U.S. Military Reservation,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[6]/ul/li[1]/a
US Military Reservation Elk Grove,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[6]/ul/li[2]/a
Airports,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[7]/h3
Chicago Midway International,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[7]/ul/li[1]
Chicago O'Hare International,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[8]/div/div[7]/ul/li[2]
Top 10  Apartments in Chicago,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/h3
Elevate,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[1]/a
The Residences at NewCity,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[2]/a
Regents Park,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[3]/a
The Pavilion,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[4]/a
Solstice on the Park,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[5]/a
5036 N Sheridan Rd,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[6]/a
369 Grand by Onni,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[7]/a
Gild,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[8]/a
The Parker Fulton Market,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[9]/a
Union West,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[1]/ol/li[10]/a
Elevate,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[2]/figure[1]/a[2]/figcaption
The Residences at NewCity,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[9]/div[2]/figure[2]/a[2]/figcaption
Living in Chicago,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[10]/h3
Transportation,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[10]/div/ul[1]/li[1]/h4
History,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[10]/div/ul[1]/li[2]/h4
Shopping,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[10]/div/ul[2]/li[1]/h4
Parks,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[10]/div/ul[2]/li[2]/h4
Restaurants,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[10]/div/ul[2]/li[3]/h4
Nearby,NE,/html/body/div[1]/main/section/section[2]/section/section/section/section[11]/h3
Searching for student living options?,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[1]/h4
All Universities,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[1]/a/span
Pricing Type,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/a/span/span[1]
Pricing Per-Person,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/div/fieldset[1]/label/span[1]
-434,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/div/fieldset[1]/label/span[2]
Pricing Per-Room,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/div/fieldset[2]/label/span[1]
0,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/div/fieldset[2]/label/span[2]
Pricing Per-Unit,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/div/fieldset[3]/label/span[1]
-20644,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[2]/div/fieldset[3]/label/span[2]
Amenities,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/a/span/span[1]
Individual Locking Bedrooms,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[1]/label/span[1]
-629,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[1]/label/span[2]
Private Bathroom,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[2]/label/span[1]
-729,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[2]/label/span[2]
Roommate Matching,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[3]/label/span[1]
-270,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[3]/label/span[2]
Shuttle to Campus,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[4]/label/span[1]
-81,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[4]/label/span[2]
Study Lounge,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[5]/label/span[1]
-670,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[5]/label/span[2]
Walk to Campus,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[6]/label/span[1]
-626,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[3]/div/fieldset[6]/label/span[2]
Clear,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[1]/div[2]/div[4]/a/span
Draw,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[1]/button/span/span
Nearby,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[2]/div/a/span[1]/span
Area Guide,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[2]/div/div/button[1]/span
Neighborhoods,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[2]/div/div/button[2]/span/span
Transit,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[2]/div/div/button[3]/span/span
Restaurants,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[2]/div/div/button[4]/span/span
Campuses,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[2]/div/div/button[5]/span/span
Area Guide,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[1]/div[3]/button/span/span
Nearby,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[1]/div/a/span[1]/span
Area Guide,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[1]/div/div/button[1]/span
Neighborhoods,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[1]/div/div/button[2]/span/span
Transit,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[1]/div/div/button[3]/span/span
Restaurants,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[1]/div/div/button[4]/span/span
Campuses,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[1]/div/div/button[5]/span/span
New,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/button[1]/span/span[1]
Area Guide,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/button[2]/span[2]
Favorites,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[5]/div/div/button[1]/span[1]
Alerts,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[2]/div/span[5]/div/div/button[2]/span[1]
"24,853 Apartments Available",NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[3]/div[1]/h3
Options,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[3]/div[2]/button/span
New! Apply to multiple properties within minutes.,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[4]/p[1]
Find out how,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[4]/p[2]/a
Erase,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[7]/div[1]/button/span
Remove Outline,NE,/html/body/div[1]/main/section/div[1]/section[1]/div[2]/div[7]/div[2]/button
"Chicago, IL Apartments for Rent",NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/h1
Elevate,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/header/div[1]/a/div[1]/span
"930 W Altgeld St, Chicago, IL 60614",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
44,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,245 - 14,435",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/a/p/span[3]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/a/p/span[4]
(847) 440-3110,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[1]/article/section/div/div[2]/div/div[2]/div/button
The Residences at NewCity,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/header/div[1]/a/div[1]/span
"1457 N Halsted St, Chicago, IL 60642",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
42,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,126 - 4,249",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 2 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/div[1]/a/p[2]
Specials,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/div[1]/a/p[3]/span
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/a/p/span[4]
(844) 295-8794,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[2]/article/section/div/div[2]/div/div[2]/div/button
Regents Park,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/header/div[1]/a/div[1]/span
"5035 S East End Ave, Chicago, IL 60615",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
57,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$1,575 - 4,748",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 4 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/a/p/span[4]
(224) 203-2815,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[3]/article/section/div/div[2]/div/div[2]/div/button
The Pavilion,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/header/div[1]/a/div[1]/span
"5441 NE NEast River Rd, Chicago, IL 60656",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
36,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[1]/div[2]/div/div/div[4]/button/span
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li/a
"$1,090 - 2,190",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 4 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/a/p/span[2]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/a/p/span[3]
Fitness Center,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/a/p/span[4]
(866) 794-5357,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[4]/article/section/div/div[2]/div/div[2]/div/button
Solstice on the Park,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/header/div[1]/a/div[1]/span
"1616 E 56th St, Chicago, IL 60637",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
38,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,550 - 7,589",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/div[1]/a/p[1]
1-3 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/a/p/span[4]
(773) 917-0650,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[5]/article/section/div/div[2]/div/div[2]/div/button
5036 N Sheridan Rd,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/header/div[1]/a/div[1]/span
"Chicago, IL 60640",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
3,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
"$780 - 1,110",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 1 Bed,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[2]/div/div[1]/a/p[2]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[2]/div/a/p/span[1]
Parking,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[2]/div/a/p/span[2]
(872) 285-5421,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[6]/article/section/div/div[2]/div/div[2]/div/button
369 Grand by Onni,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/header/div[1]/a/div[1]/span
"369 W Grand Ave, Chicago, IL 60654",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
75,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
3D Tours,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[1]/div[2]/div/div/div[4]/button[2]/span
Videos,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[1]/a
Virtual Tour,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[1]/div[2]/div/div/div[5]/ul/li[2]/a
"$2,095 - 61,768",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/div[1]/a/p[1]
Studio - 4 Beds,Beds,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/div[1]/a/p[2]
Dog Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/a/p/span[1]
Cat Friendly,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/a/p/span[2]
In Unit Washer & Dryer,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/a/p/span[3]
Dishwasher,Amenities,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/a/p/span[4]
(224) 215-0020,Contact,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/div[2]/a/span
Email,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[7]/article/section/div/div[2]/div/div[2]/div/button
Gild,Name,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/header/div[1]/a/div[1]/span
"1206-1212 N State Pky, Chicago, IL 60610",Address,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/header/div[1]/a/div[2]
1,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[1]/span[1]
24,NE,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[1]/div[2]/div/div/div[1]/span[2]
"$2,260 - 6,322",Price,/html/body/div[1]/main/section/div[1]/section[2]/div[2]/ul/li[8]/article/section/div/div[2]/div/div[1]/a/p[1]
